order_id,method_code,paid_at,status,amount,external_receipt_no
2511,CARD,2024-08-25 20:54:00,PAID,500.00,3-3347
2510,CARD,2024-08-25 20:54:00,PAID,22650.00,3-3346
2509,CARD,2024-08-25 20:52:00,PAID,14600.00,3-3345
2508,CARD,2024-08-25 20:41:00,PAID,3000.00,3-3344
2507,CASH,2024-08-25 20:35:00,PAID,31200.00,3-3343
2506,CARD,2024-08-25 20:34:00,PAID,27100.00,3-3342
2505,CARD,2024-08-25 20:22:00,PAID,25200.00,3-3341
2504,CARD,2024-08-25 20:12:00,PAID,24800.00,3-3340
2503,CASH,2024-08-25 20:00:00,PAID,11300.00,3-3339
2502,CARD,2024-08-25 19:59:00,PAID,13900.00,3-3338
2501,CARD,2024-08-25 19:56:00,PAID,15375.00,3-3337
2500,CARD,2024-08-25 19:39:00,PAID,15850.00,3-3336
2499,CARD,2024-08-25 19:32:00,PAID,14800.00,3-3335
2498,CARD,2024-08-25 19:31:00,PAID,41175.00,3-3334
2497,CARD,2024-08-25 19:29:00,PAID,15325.00,3-3333
2496,CASH,2024-08-25 19:28:00,PAID,13375.00,3-3332
2495,CARD,2024-08-25 19:25:00,PAID,21000.00,3-3331
2494,CARD,2024-08-25 19:24:00,PAID,11500.00,3-3330
2493,CARD,2024-08-25 19:23:00,PAID,15900.00,3-3329
2492,CARD,2024-08-25 19:22:00,PAID,8075.00,3-3328
2491,CARD,2024-08-25 19:21:00,PAID,7900.00,3-3327
2490,CARD,2024-08-25 19:16:00,PAID,16400.00,3-3326
2489,CARD,2024-08-25 19:12:00,PAID,9600.00,3-3325
2488,CARD,2024-08-25 18:58:00,PAID,22750.00,3-3324
2487,CARD,2024-08-25 18:42:00,PAID,16975.00,3-3323
2486,CARD,2024-08-25 18:41:00,PAID,20000.00,3-3322
2485,CASH,2024-08-25 18:09:00,PAID,1102.00,3-3321
2484,CARD,2024-08-25 17:52:00,PAID,11700.00,3-3320
2483,CARD,2024-08-25 17:32:00,PAID,3800.00,3-3319
2482,CARD,2024-08-25 17:30:00,PAID,9700.00,3-3318
2481,CARD,2024-08-25 17:29:00,PAID,7400.00,3-3317
2480,CARD,2024-08-25 17:27:00,PAID,7700.00,3-3316
2479,CASH,2024-08-25 17:10:00,PAID,7600.00,3-3315
2478,CARD,2024-08-25 16:46:00,PAID,10600.00,3-3314
2477,CARD,2024-08-25 16:34:00,PAID,4000.00,3-3313
2476,CASH,2024-08-25 03:02:00,PAID,20200.00,3-3312
2475,CARD,2024-08-25 01:16:00,PAID,24650.00,3-3311
2474,CARD,2024-08-25 00:01:00,PAID,16850.00,3-3310
2473,CARD,2024-08-24 23:48:00,PAID,12700.00,3-3309
2472,CARD,2024-08-24 23:12:00,PAID,5000.00,3-3308
2471,CARD,2024-08-24 22:41:00,PAID,11100.00,3-3307
2470,CARD,2024-08-24 22:05:00,PAID,7200.00,3-3306
2469,CARD,2024-08-24 21:54:00,PAID,19925.00,3-3305
2468,CARD,2024-08-24 21:17:00,PAID,22450.00,3-3304
2467,CARD,2024-08-24 20:43:00,PAID,15600.00,3-3303
2466,CARD,2024-08-24 20:41:00,PAID,3375.00,3-3302
2465,CARD,2024-08-24 20:40:00,PAID,21900.00,3-3301
2464,CARD,2024-08-24 20:39:00,PAID,19500.00,3-3300
2463,CARD,2024-08-24 20:37:00,PAID,17100.00,3-3299
2462,CARD,2024-08-24 20:30:00,PAID,20900.00,3-3298
2461,CARD,2024-08-24 20:01:00,PAID,11550.00,3-3297
2460,CARD,2024-08-24 19:50:00,PAID,15000.00,3-3296
2459,CARD,2024-08-24 19:38:00,PAID,14600.00,3-3295
2458,CARD,2024-08-24 19:38:00,PAID,2800.00,3-3294
2457,CARD,2024-08-24 19:37:00,PAID,11900.00,3-3293
2456,CASH,2024-08-24 19:19:00,PAID,2100.00,3-3292
2455,CARD,2024-08-24 19:04:00,PAID,22300.00,3-3291
2454,CARD,2024-08-24 18:57:00,PAID,29600.00,3-3290
2453,CARD,2024-08-24 18:33:00,PAID,19450.00,3-3289
2452,CASH,2024-08-24 18:23:00,PAID,13525.00,3-3288
2451,CARD,2024-08-24 18:22:00,PAID,14875.00,3-3287
2450,CARD,2024-08-24 18:17:00,PAID,4800.00,3-3286
2449,CARD,2024-08-24 18:11:00,PAID,22100.00,3-3285
2448,CARD,2024-08-24 17:59:00,PAID,11350.00,3-3284
2447,CARD,2024-08-24 17:54:00,PAID,11600.00,3-3283
2446,CARD,2024-08-24 17:53:00,PAID,6300.00,3-3282
2445,CARD,2024-08-23 21:20:00,PAID,19275.00,6-1045
2444,CARD,2024-08-22 22:31:00,PAID,20200.00,3-3281
2443,CARD,2024-08-22 22:08:00,PAID,5000.00,3-3280
2442,CARD,2024-08-22 22:07:00,PAID,4900.00,3-3279
2441,CARD,2024-08-22 19:46:00,PAID,17200.00,3-3278
2440,CARD,2024-08-21 23:32:00,PAID,2200.00,3-3277
2439,CASH,2024-08-21 23:19:00,PAID,33200.00,3-3276
2438,CASH,2024-08-21 21:51:00,PAID,4550.00,3-3275
2437,CARD,2024-08-20 22:23:00,PAID,15400.00,3-3274
2436,CARD,2024-08-20 22:08:00,PAID,30700.00,3-3273
2435,CASH,2024-08-20 20:56:00,PAID,6000.00,3-3272
2434,CARD,2024-08-20 20:42:00,PAID,19100.00,3-3271
2433,CARD,2024-08-19 20:45:00,PAID,16200.00,3-3270
2432,CASH,2024-08-19 20:36:00,PAID,14375.00,3-3269
2431,CASH,2024-08-19 00:39:00,PAID,30575.00,3-3268
2430,CASH,2024-08-19 00:04:00,PAID,1400.00,3-3267
2429,CARD,2024-08-19 00:02:00,PAID,1750.00,3-3266
2428,CASH,2024-08-18 23:44:00,PAID,31400.00,3-3265
2427,CARD,2024-08-18 23:33:00,PAID,2450.00,3-3264
2426,CARD,2024-08-18 23:14:00,PAID,17400.00,3-3263
2425,CASH,2024-08-18 23:05:00,PAID,2100.00,3-3262
2424,CASH,2024-08-18 22:40:00,PAID,17800.00,3-3261
2423,CARD,2024-08-18 22:40:00,PAID,21300.00,3-3260
2422,CARD,2024-08-18 22:25:00,PAID,65340.00,3-3259
2421,CARD,2024-08-18 22:17:00,PAID,17125.00,3-3258
2420,CASH,2024-08-18 21:58:00,PAID,16600.00,3-3257
2419,CASH,2024-08-18 21:57:00,PAID,23475.00,3-3256
2418,CARD,2024-08-18 21:56:00,PAID,21350.00,3-3255
2417,CARD,2024-08-18 21:54:00,PAID,21475.00,3-3254
2416,CARD,2024-08-18 21:52:00,PAID,8000.00,3-3253
2415,CARD,2024-08-18 21:51:00,PAID,14400.00,3-3252
2414,CASH,2024-08-18 21:45:00,PAID,21400.00,3-3251
2413,CARD,2024-08-18 21:41:00,PAID,33050.00,3-3250
2412,CARD,2024-08-18 21:40:00,PAID,26500.00,3-3249
2411,CARD,2024-08-18 21:37:00,PAID,7300.00,3-3248
2410,CASH,2024-08-18 21:36:00,PAID,1000.00,3-3247
2409,CARD,2024-08-18 21:36:00,PAID,16900.00,3-3246
2408,CARD,2024-08-18 21:35:00,PAID,33975.00,3-3245
2407,CASH,2024-08-18 21:12:00,PAID,17800.00,3-3244
2406,CASH,2024-08-18 21:11:00,PAID,8900.00,3-3243
2405,CARD,2024-08-18 21:09:00,PAID,17000.00,3-3242
2404,CARD,2024-08-18 21:08:00,PAID,4900.00,3-3241
2403,CARD,2024-08-18 21:07:00,PAID,7775.00,3-3240
2402,CARD,2024-08-18 21:07:00,PAID,17715.00,3-3239
2401,CASH,2024-08-18 21:05:00,PAID,2500.00,3-3238
2400,CARD,2024-08-18 21:03:00,PAID,24100.00,3-3237
2399,CARD,2024-08-18 20:45:00,PAID,13500.00,3-3236
2398,CARD,2024-08-18 20:42:00,PAID,128045.00,3-3235
2397,CARD,2024-08-18 20:39:00,PAID,21400.00,3-3234
2396,CARD,2024-08-18 20:21:00,PAID,16275.00,3-3233
2395,CARD,2024-08-18 20:20:00,PAID,17350.00,3-3232
2394,CARD,2024-08-18 20:19:00,PAID,22050.00,3-3231
2393,CARD,2024-08-18 20:17:00,PAID,1200.00,3-3230
2392,CARD,2024-08-18 20:16:00,PAID,52800.00,3-3229
2391,CARD,2024-08-18 20:15:00,PAID,8100.00,3-3228
2390,CARD,2024-08-18 20:14:00,PAID,8100.00,3-3227
2389,CASH,2024-08-18 20:13:00,PAID,12000.00,3-3226
2388,CARD,2024-08-18 20:06:00,PAID,19000.00,3-3225
2387,CARD,2024-08-18 20:01:00,PAID,16600.00,3-3224
2386,CARD,2024-08-18 19:55:00,PAID,22825.00,3-3223
2385,CARD,2024-08-18 19:43:00,PAID,17800.00,3-3222
2384,CASH,2024-08-18 19:42:00,PAID,8100.00,3-3221
2383,CARD,2024-08-18 19:38:00,PAID,55175.00,3-3220
2382,CARD,2024-08-18 19:36:00,PAID,58440.00,3-3219
2381,CARD,2024-08-18 19:16:00,PAID,24400.00,3-3218
2380,CARD,2024-08-18 19:02:00,PAID,31900.00,3-3217
2379,CARD,2024-08-18 19:01:00,PAID,17975.00,3-3216
2378,CARD,2024-08-18 18:21:00,PAID,35800.00,3-3215
2377,CASH,2024-08-18 18:11:00,PAID,30975.00,3-3214
2376,CARD,2024-08-18 02:47:00,PAID,4340.00,3-3213
2375,CARD,2024-08-18 02:44:00,PAID,20740.00,3-3212
2374,CARD,2024-08-18 01:47:00,PAID,12900.00,3-3211
2373,CARD,2024-08-18 01:46:00,PAID,13375.00,3-3210
2372,CARD,2024-08-18 01:45:00,PAID,23775.00,3-3209
2371,CASH,2024-08-18 01:36:00,PAID,19100.00,3-3208
2370,CARD,2024-08-18 01:35:00,PAID,37025.00,3-3207
2369,CARD,2024-08-18 01:33:00,PAID,18475.00,3-3206
2368,CASH,2024-08-18 01:20:00,PAID,23900.00,3-3205
2367,CARD,2024-08-18 01:19:00,PAID,25790.00,3-3204
2366,CASH,2024-08-18 01:18:00,PAID,13300.00,3-3203
2365,CARD,2024-08-18 01:16:00,PAID,34700.00,3-3202
2364,CARD,2024-08-18 01:16:00,PAID,34700.00,3-3201
2363,CARD,2024-08-18 01:13:00,PAID,23150.00,3-3200
2362,CARD,2024-08-18 00:10:00,PAID,54775.00,3-3199
2361,CARD,2024-08-17 23:46:00,PAID,25175.00,3-3198
2360,CARD,2024-08-17 23:36:00,PAID,21950.00,3-3197
2359,CARD,2024-08-17 23:13:00,PAID,39350.00,3-3196
2358,CASH,2024-08-17 22:53:00,PAID,9700.00,3-3195
2357,CARD,2024-08-17 21:31:00,PAID,22925.00,3-3194
2356,CARD,2024-08-17 21:20:00,PAID,1000.00,3-3193
2355,CASH,2024-08-17 21:13:00,PAID,2450.00,3-3192
2354,CASH,2024-08-17 21:13:00,PAID,2100.00,3-3191
2353,CARD,2024-08-17 21:12:00,PAID,10500.00,3-3190
2352,CARD,2024-08-17 21:12:00,PAID,9200.00,3-3189
2351,CARD,2024-08-17 21:11:00,PAID,9200.00,3-3188
2350,CARD,2024-08-17 21:10:00,PAID,9200.00,3-3187
2349,CARD,2024-08-17 20:59:00,PAID,38500.00,3-3186
2348,CARD,2024-08-17 20:48:00,PAID,19900.00,3-3185
2347,CARD,2024-08-17 20:17:00,PAID,46000.00,3-3184
2346,CARD,2024-08-17 20:13:00,PAID,9800.00,3-3183
2345,CARD,2024-08-17 20:12:00,PAID,19550.00,3-3182
2344,CARD,2024-08-17 20:06:00,PAID,19750.00,3-3181
2343,CARD,2024-08-17 20:01:00,PAID,27200.00,3-3180
2342,CARD,2024-08-17 19:52:00,PAID,52100.00,3-3179
2341,CASH,2024-08-17 19:51:00,PAID,18700.00,3-3178
2340,CARD,2024-08-17 19:50:00,PAID,25100.00,3-3177
2339,CARD,2024-08-17 19:47:00,PAID,41800.00,3-3176
2338,CARD,2024-08-17 19:41:00,PAID,16500.00,3-3175
2337,CARD,2024-08-17 19:32:00,PAID,14200.00,3-3174
2336,CARD,2024-08-17 19:27:00,PAID,40840.00,3-3173
2335,CARD,2024-08-17 19:25:00,PAID,41925.00,3-3172
2334,CARD,2024-08-17 19:12:00,PAID,16975.00,3-3171
2333,CARD,2024-08-17 19:12:00,PAID,21575.00,3-3170
2332,CARD,2024-08-17 19:09:00,PAID,44800.00,3-3169
2331,CARD,2024-08-17 18:58:00,PAID,49775.00,3-3168
2330,CARD,2024-08-17 18:46:00,PAID,15000.00,3-3167
2329,CARD,2024-08-17 18:46:00,PAID,6300.00,3-3166
2328,CARD,2024-08-17 18:45:00,PAID,18650.00,3-3165
2327,CARD,2024-08-17 18:42:00,PAID,12400.00,3-3164
2326,CASH,2024-08-17 18:19:00,PAID,26400.00,3-3163
2325,CARD,2024-08-17 17:32:00,PAID,5375.00,3-3162
2324,CARD,2024-08-17 17:06:00,PAID,2450.00,3-3161
2323,CARD,2024-08-17 17:04:00,PAID,1750.00,3-3160
2322,CASH,2024-08-17 16:55:00,PAID,8000.00,3-3159
2321,CARD,2024-08-17 16:53:00,PAID,8500.00,3-3158
2320,CASH,2024-08-16 23:30:00,PAID,11762.00,3-3157
2319,CARD,2024-08-16 23:03:00,PAID,29775.00,3-3156
2318,CARD,2024-08-16 22:36:00,PAID,23600.00,3-3155
2317,CARD,2024-08-16 22:18:00,PAID,44175.00,3-3154
2316,CARD,2024-08-16 22:09:00,PAID,11700.00,3-3153
2315,CARD,2024-08-16 21:26:00,PAID,47200.00,3-3152
2314,CASH,2024-08-16 20:50:00,PAID,10500.00,3-3151
2313,CASH,2024-08-16 20:25:00,PAID,500.00,3-3150
2312,CASH,2024-08-16 20:22:00,PAID,31950.00,3-3149
2311,CARD,2024-08-16 19:49:00,PAID,48980.00,3-3148
2310,CASH,2024-08-16 18:56:00,PAID,4200.00,3-3147
2309,CARD,2024-08-16 00:55:00,PAID,16385.00,3-3146
2308,CASH,2024-08-16 00:54:00,PAID,26825.00,3-3145
2307,CARD,2024-08-16 00:52:00,PAID,29425.00,3-3144
2306,CARD,2024-08-16 00:51:00,PAID,22600.00,3-3143
2305,CARD,2024-08-16 00:50:00,PAID,18350.00,3-3142
2304,CASH,2024-08-16 00:48:00,PAID,11100.00,3-3141
2303,CASH,2024-08-16 00:38:00,PAID,19500.00,3-3140
2302,CASH,2024-08-16 00:29:00,PAID,2100.00,3-3139
2301,CARD,2024-08-16 00:21:00,PAID,28125.00,3-3138
2300,CASH,2024-08-16 00:11:00,PAID,55650.00,3-3137
2299,CARD,2024-08-16 00:05:00,PAID,15050.00,3-3136
2298,CASH,2024-08-16 00:04:00,PAID,20800.00,3-3135
2297,CARD,2024-08-15 23:55:00,PAID,27950.00,3-3134
2296,CARD,2024-08-15 23:55:00,PAID,17700.00,3-3133
2295,CARD,2024-08-15 23:38:00,PAID,6000.00,3-3132
2294,CARD,2024-08-15 23:35:00,PAID,24100.00,3-3131
2293,CASH,2024-08-15 23:33:00,PAID,27500.00,3-3130
2292,CARD,2024-08-15 23:24:00,PAID,40875.00,3-3129
2291,CASH,2024-08-15 23:22:00,PAID,5200.00,3-3128
2290,CASH,2024-08-15 23:21:00,PAID,2350.00,3-3127
2289,CASH,2024-08-15 23:20:00,PAID,46900.00,3-3126
2288,CARD,2024-08-15 23:12:00,PAID,25400.00,3-3125
2287,SINPE,2024-08-15 22:54:00,PAID,31450.00,3-3124
2286,CASH,2024-08-15 22:48:00,PAID,18700.00,3-3123
2285,CARD,2024-08-15 22:47:00,PAID,16775.00,3-3122
2284,CARD,2024-08-15 22:47:00,PAID,11600.00,3-3121
2283,CARD,2024-08-15 22:45:00,PAID,21450.00,3-3120
2282,CARD,2024-08-15 22:44:00,PAID,18500.00,3-3119
2281,CARD,2024-08-15 22:42:00,PAID,19550.00,3-3118
2280,CARD,2024-08-15 22:37:00,PAID,23975.00,3-3117
2279,CARD,2024-08-15 22:36:00,PAID,27600.00,3-3116
2278,CASH,2024-08-15 22:35:00,PAID,2250.00,3-3115
2277,CASH,2024-08-15 22:23:00,PAID,14900.00,3-3114
2276,CARD,2024-08-15 22:09:00,PAID,8700.00,3-3113
2275,CARD,2024-08-15 22:09:00,PAID,32640.00,3-3112
2274,CARD,2024-08-15 22:08:00,PAID,38300.00,3-3111
2273,CARD,2024-08-15 22:06:00,PAID,21740.00,3-3110
2272,CARD,2024-08-15 22:03:00,PAID,15500.00,3-3109
2271,CARD,2024-08-15 22:02:00,PAID,14390.00,3-3108
2270,CARD,2024-08-15 21:59:00,PAID,20075.00,3-3107
2269,CARD,2024-08-15 21:57:00,PAID,14400.00,3-3106
2268,CARD,2024-08-15 21:53:00,PAID,29550.00,3-3105
2267,CARD,2024-08-15 21:51:00,PAID,45300.00,3-3104
2266,CARD,2024-08-15 21:45:00,PAID,27800.00,3-3103
2265,CARD,2024-08-15 21:44:00,PAID,18500.00,3-3102
2264,CARD,2024-08-15 21:43:00,PAID,11175.00,3-3101
2263,CARD,2024-08-15 21:42:00,PAID,23575.00,3-3100
2262,CARD,2024-08-15 21:41:00,PAID,29100.00,3-3099
2261,CARD,2024-08-15 21:40:00,PAID,14100.00,3-3098
2260,CARD,2024-08-15 21:39:00,PAID,9275.00,3-3097
2259,CARD,2024-08-15 21:37:00,PAID,24200.00,3-3096
2258,CASH,2024-08-15 21:36:00,PAID,22100.00,3-3095
2257,CARD,2024-08-15 21:34:00,PAID,30300.00,3-3094
2256,CARD,2024-08-15 21:33:00,PAID,21200.00,3-3093
2255,CARD,2024-08-15 21:30:00,PAID,28275.00,3-3092
2254,CARD,2024-08-15 21:27:00,PAID,34100.00,3-3091
2253,SINPE,2024-08-15 21:16:00,PAID,80800.00,3-3090
2252,CARD,2024-08-15 21:10:00,PAID,39015.00,3-3089
2251,CARD,2024-08-15 21:07:00,PAID,43925.00,3-3088
2250,CARD,2024-08-15 20:54:00,PAID,24700.00,3-3087
2249,CARD,2024-08-15 20:54:00,PAID,14350.00,3-3086
2248,CARD,2024-08-15 20:52:00,PAID,20600.00,3-3085
2247,CARD,2024-08-15 20:47:00,PAID,42940.00,3-3084
2246,CARD,2024-08-15 20:38:00,PAID,22950.00,3-3083
2245,CARD,2024-08-15 20:26:00,PAID,19375.00,3-3082
2244,CARD,2024-08-15 20:22:00,PAID,3200.00,3-3081
2243,CARD,2024-08-15 20:12:00,PAID,38790.00,3-3080
2242,CARD,2024-08-15 20:03:00,PAID,22875.00,3-3079
2241,CARD,2024-08-15 20:00:00,PAID,36800.00,3-3078
2240,CARD,2024-08-15 19:59:00,PAID,25800.00,3-3077
2239,CARD,2024-08-15 19:57:00,PAID,24455.00,3-3076
2238,CARD,2024-08-15 19:56:00,PAID,16800.00,3-3075
2237,CASH,2024-08-15 19:55:00,PAID,9300.00,3-3074
2236,CARD,2024-08-15 19:54:00,PAID,7800.00,3-3073
2235,CARD,2024-08-15 19:53:00,PAID,10000.00,3-3072
2234,CARD,2024-08-15 19:52:00,PAID,6700.00,3-3071
2233,CARD,2024-08-15 19:52:00,PAID,7275.00,3-3070
2232,CARD,2024-08-15 19:51:00,PAID,8900.00,3-3069
2231,CASH,2024-08-15 19:46:00,PAID,2450.00,3-3068
2230,CARD,2024-08-15 19:27:00,PAID,43440.00,3-3067
2229,CARD,2024-08-15 19:23:00,PAID,7000.00,3-3066
2228,CARD,2024-08-15 19:22:00,PAID,12400.00,3-3065
2227,CARD,2024-08-15 19:21:00,PAID,23850.00,3-3064
2226,CARD,2024-08-15 19:20:00,PAID,22075.00,3-3063
2225,CARD,2024-08-15 19:18:00,PAID,22525.00,3-3062
2224,CARD,2024-08-15 19:14:00,PAID,22440.00,3-3061
2223,CARD,2024-08-15 19:13:00,PAID,59340.00,3-3060
2222,CARD,2024-08-15 19:11:00,PAID,12975.00,3-3059
2221,CARD,2024-08-15 19:10:00,PAID,18675.00,3-3058
2220,CARD,2024-08-15 19:10:00,PAID,17150.00,3-3057
2219,CARD,2024-08-15 19:08:00,PAID,23900.00,3-3056
2218,CASH,2024-08-15 19:06:00,PAID,38175.00,3-3055
2217,CASH,2024-08-15 18:53:00,PAID,28440.00,3-3054
2216,CARD,2024-08-15 18:52:00,PAID,22650.00,3-3053
2215,CARD,2024-08-15 18:51:00,PAID,30450.00,3-3052
2214,CARD,2024-08-15 18:50:00,PAID,29850.00,3-3051
2213,CARD,2024-08-15 18:49:00,PAID,24025.00,3-3050
2212,CARD,2024-08-15 18:44:00,PAID,69630.00,3-3049
2211,CARD,2024-08-15 18:08:00,PAID,24275.00,3-3048
2210,CARD,2024-08-15 17:57:00,PAID,18900.00,3-3047
2209,CARD,2024-08-15 17:55:00,PAID,23840.00,3-3046
2208,CARD,2024-08-15 17:48:00,PAID,27700.00,3-3045
2207,CARD,2024-08-15 17:33:00,PAID,2450.00,3-3044
2206,CARD,2024-08-15 17:31:00,PAID,28240.00,3-3043
2205,CARD,2024-08-15 17:30:00,PAID,22600.00,3-3042
2204,CARD,2024-08-15 17:27:00,PAID,32850.00,3-3041
2203,CARD,2024-08-15 17:20:00,PAID,15800.00,3-3040
2202,CARD,2024-08-15 17:04:00,PAID,5500.00,3-3039
2201,CARD,2024-08-15 16:57:00,PAID,13800.00,3-3038
2200,CARD,2024-08-15 16:55:00,PAID,9200.00,3-3037
2199,CARD,2024-08-15 00:23:00,PAID,15200.00,3-3036
2198,CARD,2024-08-15 00:23:00,PAID,15200.00,3-3035
2197,CASH,2024-08-14 21:53:00,PAID,20900.00,3-3034
2196,CARD,2024-08-14 21:11:00,PAID,30500.00,3-3033
2195,CARD,2024-08-14 20:34:00,PAID,15400.00,3-3032
2194,CASH,2024-08-14 20:17:00,PAID,41800.00,3-3031
2193,CASH,2024-08-13 22:54:00,PAID,0.00,2-1035
2192,CASH,2024-08-13 21:37:00,PAID,4550.00,3-3030
2191,CARD,2024-08-13 21:00:00,PAID,16000.00,3-3029
2190,CARD,2024-08-13 20:16:00,PAID,1575.00,3-3028
2189,CASH,2024-08-12 20:40:00,PAID,4200.00,3-3027
2188,CARD,2024-08-12 19:29:00,PAID,20500.00,3-3026
2187,CARD,2024-08-12 01:26:00,PAID,11700.00,3-3025
2186,CASH,2024-08-12 00:57:00,PAID,2100.00,3-3024
2185,CASH,2024-08-12 00:35:00,PAID,2450.00,3-3023
2184,CASH,2024-08-12 00:35:00,PAID,2100.00,3-3022
2183,CARD,2024-08-12 00:15:00,PAID,11400.00,3-3021
2182,CARD,2024-08-12 00:05:00,PAID,12250.00,3-3020
2181,CASH,2024-08-12 00:00:00,PAID,7000.00,3-3019
2180,CARD,2024-08-11 23:54:00,PAID,5000.00,3-3018
2179,CARD,2024-08-11 23:50:00,PAID,6700.00,3-3017
2178,CARD,2024-08-11 23:02:00,PAID,19200.00,3-3016
2177,CARD,2024-08-11 22:30:00,PAID,23175.00,3-3015
2176,CASH,2024-08-11 22:28:00,PAID,6900.00,3-3014
2175,CARD,2024-08-11 22:28:00,PAID,5700.00,3-3013
2174,SINPE,2024-08-11 22:27:00,PAID,15400.00,3-3012
2173,CASH,2024-08-11 22:22:00,PAID,22900.00,3-3011
2172,CARD,2024-08-11 22:06:00,PAID,21000.00,3-3010
2171,CARD,2024-08-11 22:00:00,PAID,32100.00,3-3009
2170,CARD,2024-08-11 21:55:00,PAID,16025.00,3-3008
2169,CARD,2024-08-11 21:25:00,PAID,18900.00,3-3007
2168,CARD,2024-08-11 21:20:00,PAID,5700.00,3-3006
2167,CASH,2024-08-11 21:15:00,PAID,27000.00,3-3005
2166,CARD,2024-08-11 21:14:00,PAID,19550.00,3-3004
2165,CARD,2024-08-11 21:13:00,PAID,18700.00,3-3003
2164,CASH,2024-08-11 21:08:00,PAID,30900.00,3-3002
2163,CARD,2024-08-11 20:59:00,PAID,15550.00,3-3001
2162,CARD,2024-08-11 20:56:00,PAID,29800.00,3-3000
2161,CASH,2024-08-11 20:51:00,PAID,19550.00,3-2999
2160,CARD,2024-08-11 20:51:00,PAID,30525.00,3-2998
2159,CARD,2024-08-11 20:50:00,PAID,19700.00,3-2997
2158,CASH,2024-08-11 20:49:00,PAID,49665.00,3-2996
2157,CARD,2024-08-11 20:39:00,PAID,19175.00,3-2995
2156,CARD,2024-08-11 20:38:00,PAID,20100.00,3-2994
2155,CARD,2024-08-11 20:34:00,PAID,20975.00,3-2993
2154,CARD,2024-08-11 20:26:00,PAID,21000.00,3-2992
2153,CARD,2024-08-11 20:17:00,PAID,55300.00,3-2991
2152,CARD,2024-08-11 20:11:00,PAID,24600.00,3-2990
2151,CASH,2024-08-11 20:03:00,PAID,12200.00,3-2989
2150,CARD,2024-08-11 20:01:00,PAID,33900.00,3-2988
2149,CARD,2024-08-11 20:00:00,PAID,17900.00,3-2987
2148,CARD,2024-08-11 19:59:00,PAID,29000.00,3-2986
2147,SINPE,2024-08-11 19:55:00,PAID,28123.00,3-2985
2146,CARD,2024-08-11 19:54:00,PAID,24600.00,3-2984
2145,CASH,2024-08-11 19:51:00,PAID,14800.00,3-2983
2144,CARD,2024-08-11 19:48:00,PAID,5700.00,3-2982
2143,CASH,2024-08-11 19:48:00,PAID,8300.00,3-2981
2142,CASH,2024-08-11 19:47:00,PAID,13975.00,3-2980
2141,CARD,2024-08-11 19:46:00,PAID,12200.00,3-2979
2140,CARD,2024-08-11 19:45:00,PAID,18300.00,3-2978
2139,SINPE,2024-08-11 19:44:00,PAID,26505.00,3-2977
2138,CARD,2024-08-11 19:42:00,PAID,13300.00,3-2976
2137,CARD,2024-08-11 19:41:00,PAID,7100.00,3-2975
2136,CARD,2024-08-11 19:33:00,PAID,35100.00,3-2974
2135,CARD,2024-08-11 19:28:00,PAID,24975.00,3-2973
2134,CARD,2024-08-11 19:19:00,PAID,2000.00,3-2972
2133,CARD,2024-08-11 19:17:00,PAID,20500.00,3-2971
2132,SINPE,2024-08-11 19:15:00,PAID,30504.00,3-2970
2131,SINPE,2024-08-11 19:12:00,PAID,34015.00,3-2969
2130,CARD,2024-08-11 19:07:00,PAID,14175.00,3-2968
2129,CARD,2024-08-11 19:05:00,PAID,25900.00,3-2967
2128,CARD,2024-08-11 18:49:00,PAID,15900.00,3-2966
2127,CARD,2024-08-11 18:49:00,PAID,19600.00,3-2965
2126,CARD,2024-08-11 18:44:00,PAID,36075.00,3-2964
2125,CARD,2024-08-11 18:35:00,PAID,31600.00,3-2963
2124,CARD,2024-08-11 18:20:00,PAID,27575.00,3-2962
2123,CASH,2024-08-11 17:28:00,PAID,1102.00,3-2961
2122,CASH,2024-08-11 16:58:00,PAID,20400.00,3-2960
2121,CARD,2024-08-11 02:21:00,PAID,15000.00,3-2959
2120,CASH,2024-08-11 02:17:00,PAID,29250.00,3-2958
2119,CASH,2024-08-11 00:58:00,PAID,31400.00,3-2957
2118,CARD,2024-08-11 00:40:00,PAID,2500.00,3-2956
2117,CARD,2024-08-11 00:40:00,PAID,6600.00,3-2955
2116,CARD,2024-08-11 00:39:00,PAID,14200.00,3-2954
2115,CARD,2024-08-10 23:25:00,PAID,18300.00,3-2953
2114,CARD,2024-08-10 23:11:00,PAID,34400.00,3-2952
2113,CARD,2024-08-10 23:03:00,PAID,14050.00,3-2951
2112,CASH,2024-08-10 22:42:00,PAID,2100.00,3-2950
2111,CARD,2024-08-10 22:21:00,PAID,18150.00,3-2949
2110,CARD,2024-08-10 22:15:00,PAID,14750.00,3-2948
2109,CARD,2024-08-10 22:12:00,PAID,21850.00,3-2947
2108,CARD,2024-08-10 22:02:00,PAID,18775.00,3-2946
2107,CARD,2024-08-10 21:58:00,PAID,28850.00,3-2945
2106,CARD,2024-08-10 21:49:00,PAID,3500.00,3-2944
2105,CASH,2024-08-10 21:38:00,PAID,9650.00,3-2943
2104,CARD,2024-08-10 21:04:00,PAID,2800.00,3-2942
2103,CASH,2024-08-10 21:01:00,PAID,16100.00,3-2941
2102,CARD,2024-08-10 20:58:00,PAID,33725.00,3-2940
